Iteration,Reward,Accumulative Reward
3059,0.31264782,1119.2373
3060,0.33464766,1119.5719
3061,0.32711643,1119.899
3062,0.33040833,1120.2295
3063,0.34006244,1120.5696
3064,0.33623096,1120.9058
3065,0.34992242,1121.2557
3066,0.35899964,1121.6147
3067,0.356069,1121.9708
3068,0.3529626,1122.3237
3069,0.3670549,1122.6908
3070,0.35082743,1123.0416
3071,0.35301247,1123.3947
3072,0.35920486,1123.7539
3073,0.35563686,1124.1095
3074,0.365396,1124.4749
3075,0.3771176,1124.8519
3076,0.3688466,1125.2208
3077,0.38526833,1125.6061
3078,0.38176787,1125.9878
3079,0.371071,1126.3589
3080,0.38315234,1126.7421
3081,0.38059765,1127.1227
3082,0.38535798,1127.508
3083,0.3733582,1127.8815
3084,0.3825136,1128.264
3085,0.38660604,1128.6506
3086,0.3790109,1129.0297
3087,0.39387125,1129.4236
3088,0.39819378,1129.8218
3089,0.40797913,1130.2297
3090,0.40416342,1130.6339
3091,0.40662178,1131.0405
3092,0.40767494,1131.4482
3093,0.41359383,1131.8618
3094,0.4115021,1132.2733
3095,0.4224174,1132.6957
3096,0.42513773,1133.1208
3097,0.43394864,1133.5548
3098,0.43843666,1133.9933
3099,0.43713483,1134.4304
3100,0.44530526,1134.8757
3101,0.44672936,1135.3225
3102,0.44348207,1135.766
3103,0.4545966,1136.2206
3104,0.45834336,1136.679
3105,0.4519193,1137.1309
3106,0.45562235,1137.5864
3107,0.45582756,1138.0422
3108,0.46079066,1138.503
3109,0.46010453,1138.9631
3110,0.47352687,1139.4366
3111,0.46788883,1139.9045
3112,0.47755334,1140.3821
3113,0.47745374,1140.8595
3114,0.47605258,1141.3356
3115,0.46606165,1141.8016
3116,0.46522465,1142.2668
3117,0.47748438,1142.7444
3118,0.46780637,1143.2122
3119,0.45959207,1143.6718
3120,0.45034197,1144.1221
3121,0.45530096,1144.5774
3122,0.45841998,1145.0358
3123,0.45465514,1145.4905
3124,0.4550908,1145.9456
3125,0.45607728,1146.4016
3126,0.4493693,1146.851
3127,0.4541512,1147.305
3128,0.0,1147.305
3129,0.0,1147.305
3130,0.45053917,1147.7556
3131,0.44755712,1148.2031
3132,0.44208688,1148.6453
3133,0.45379522,1149.099
3134,0.44503087,1149.5441
3135,0.4372321,1149.9813
3136,0.4378191,1150.4192
3137,0.4393065,1150.8585
3138,0.44202372,1151.3005
3139,0.44415215,1151.7446
3140,0.0,1151.7446
3141,0.44723886,1152.1919
3142,0.44823384,1152.6401
3143,0.4409046,1153.081
3144,0.44956365,1153.5306
3145,0.4422417,1153.9729
3146,0.45394537,1154.4269
3147,0.4411736,1154.868
3148,0.0,1154.868
3149,0.0,1154.868
3150,0.4489161,1155.317
3151,0.44588462,1155.763
3152,0.0,1155.763
3153,0.0,1155.763
3154,0.46372342,1156.2267
3155,0.46207115,1156.6887
3156,0.44422737,1157.1329
3157,0.43792024,1157.5708
3158,0.43647897,1158.0073
3159,0.4506387,1158.458
3160,0.4536214,1158.9116
3161,0.45856088,1159.3702
3162,0.4171691,1159.7874
3163,0.46696562,1160.2543
3164,0.45514694,1160.7095
3165,0.45073947,1161.1602
3166,0.41128293,1161.5714
3167,0.44201544,1162.0134
3168,0.4405876,1162.454
3169,0.43493944,1162.8889
3170,0.4371997,1163.3262
3171,0.0,1163.3262
3172,0.27563462,1163.6018
3173,0.2697051,1163.8715
3174,0.27487236,1164.1464
3175,0.2779827,1164.4243
3176,0.28486773,1164.7092
3177,0.2594975,1164.9688
3178,0.2860185,1165.2548
3179,0.29723597,1165.552
3180,0.29932407,1165.8513
3181,0.30678928,1166.1581
3182,0.31762087,1166.4757
3183,0.31122613,1166.787
3184,0.30728823,1167.0942
3185,0.3110966,1167.4054
3186,0.3084161,1167.7139
3187,0.29072258,1168.0046
3188,0.31547153,1168.3201
3189,0.3136464,1168.6337
3190,0.3053727,1168.9391
3191,0.30027652,1169.2394
3192,0.31548306,1169.5548
3193,0.31643987,1169.8712
3194,0.3097636,1170.181
3195,0.31735876,1170.4984
3196,0.32754758,1170.8259
3197,0.32667696,1171.1526
3198,0.32921213,1171.4818
3199,0.3283182,1171.8102
3200,0.0,1171.8102
3201,0.3328019,1172.143
3202,0.34165618,1172.4846
3203,0.34574708,1172.8303
3204,0.0,1172.8303
3205,0.0,1172.8303
3206,0.34144405,1173.1718
3207,0.35507086,1173.5269
3208,0.34673032,1173.8735
3209,0.3597383,1174.2333
3210,0.3674499,1174.6007
3211,0.3703252,1174.9711
3212,0.37918812,1175.3502
3213,0.36720753,1175.7174
3214,0.36995724,1176.0874
3215,0.3751153,1176.4625
3216,0.3722989,1176.8348
3217,0.36901367,1177.2039
3218,0.36983767,1177.5737
3219,0.37637207,1177.9501
3220,0.37387723,1178.324
3221,0.3753353,1178.6993
3222,0.3908988,1179.0902
3223,0.40171924,1179.492
3224,0.39564168,1179.8876
3225,0.40744162,1180.295
3226,0.41361418,1180.7086
3227,0.40709716,1181.1157
3228,0.4146596,1181.5304
3229,0.39932388,1181.9297
3230,0.42491037,1182.3546
3231,0.42008388,1182.7747
3232,0.41351074,1183.1881
3233,0.40954933,1183.5977
3234,0.4041612,1184.0018
3235,0.39923424,1184.4011
3236,0.3982443,1184.7993
3237,0.39772257,1185.197
3238,0.40295243,1185.6
3239,0.3949085,1185.9949
3240,0.39664042,1186.3915
3241,0.3817943,1186.7733
3242,0.38080865,1187.1542
3243,0.37656116,1187.5308
3244,0.3773579,1187.9081
3245,0.38754284,1188.2957
3246,0.37943974,1188.675
3247,0.38295996,1189.058
3248,0.3941305,1189.4521
3249,0.37960142,1189.8318
3250,0.3909039,1190.2227
3251,0.38033482,1190.603
3252,0.38982716,1190.9928
3253,0.38218305,1191.375
3254,0.36761943,1191.7427
3255,0.37872106,1192.1213
3256,0.38068646,1192.5021
3257,0.38852462,1192.8906
3258,0.37537536,1193.266
3259,0.3824762,1193.6484
3260,0.37865794,1194.0271
3261,0.37796095,1194.405
3262,0.3729017,1194.778
3263,0.37758964,1195.1555
3264,0.37992907,1195.5354
3265,0.38526973,1195.9207
3266,0.37800705,1196.2987
3267,0.38064712,1196.6793
3268,0.38555685,1197.0648
3269,0.38140646,1197.4462
3270,0.0,1197.4462
3271,0.0,1197.4462
3272,0.39183867,1197.838
3273,0.39576492,1198.2338
3274,0.39631006,1198.6301
3275,0.39104772,1199.0211
3276,0.37948772,1199.4006
3277,0.37098494,1199.7716
3278,0.36665827,1200.1383
3279,0.37926722,1200.5176
3280,0.3793236,1200.8969
3281,0.36780602,1201.2646
3282,0.39312696,1201.6577
3283,0.0,1201.6577
3284,0.0,1201.6577
3285,0.40408608,1202.0618
3286,0.4173316,1202.4791
3287,0.0,1202.4791
3288,0.3966195,1202.8757
3289,0.3628501,1203.2385
3290,0.36986014,1203.6084
3291,0.38171583,1203.9901
3292,0.38742277,1204.3776
3293,0.0,1204.3776
3294,0.0,1204.3776
3295,0.35032916,1204.7279
3296,0.0,1204.7279
3297,0.39616686,1205.124
3298,0.40529728,1205.5293
3299,0.0,1205.5293
3300,0.34016475,1205.8695
3301,0.2670811,1206.1366
3302,0.3291988,1206.4658
3303,0.33638358,1206.8022
3304,0.3046121,1207.1068
3305,0.31463784,1207.4215
3306,0.36610094,1207.7876
3307,0.3729477,1208.1605
3308,0.37800768,1208.5386
3309,0.37545592,1208.9141
3310,0.29746932,1209.2115
3311,0.0,1209.2115
3312,0.32498667,1209.5365
3313,0.32942167,1209.866
3314,0.32664466,1210.1926
3315,0.33684438,1210.5294
3316,0.33587006,1210.8652
3317,0.30080658,1211.166
3318,0.3586762,1211.5247
3319,0.3709108,1211.8956
3320,0.3653566,1212.261
3321,0.36592877,1212.627
3322,0.38002872,1213.007
3323,0.33944407,1213.3464
3324,0.35024887,1213.6967
3325,0.34987304,1214.0465
3326,0.3805079,1214.427
3327,0.38617718,1214.8132
3328,0.39246324,1215.2057
3329,0.40438575,1215.6101
3330,0.40328133,1216.0134
3331,0.4103125,1216.4237
3332,0.4209959,1216.8447
3333,0.40898374,1217.2537
3334,0.35713345,1217.6108
3335,0.37169433,1217.9825
3336,0.41507012,1218.3976
3337,0.42382976,1218.8214
3338,0.42603117,1219.2474
3339,0.42475045,1219.6722
3340,0.43214685,1220.1044
3341,0.4311013,1220.5355
3342,0.420613,1220.9562
3343,0.42599884,1221.3822
3344,0.43330678,1221.8156
3345,0.42290035,1222.2384
3346,0.4400887,1222.6785
3347,0.45226634,1223.1307
3348,0.43388915,1223.5646
3349,0.44883376,1224.0134
3350,0.4456983,1224.4591
3351,0.43847126,1224.8976
3352,0.43977055,1225.3374
3353,0.43489507,1225.7723
3354,0.44818538,1226.2206
3355,0.3906536,1226.6112
3356,0.3958707,1227.0071
3357,0.4396967,1227.4468
3358,0.44436774,1227.8911
3359,0.45410115,1228.3452
3360,0.4526493,1228.7979
3361,0.45345715,1229.2513
3362,0.44525972,1229.6967
3363,0.45597702,1230.1526
3364,0.46066675,1230.6133
3365,0.4723848,1231.0857
3366,0.47372544,1231.5594
3367,0.47513232,1232.0345
3368,0.47582123,1232.5104
3369,0.46150813,1232.9719
3370,0.46088085,1233.4329
3371,0.47678578,1233.9097
3372,0.47491038,1234.3845
3373,0.448525,1234.833
3374,0.47267482,1235.3057
3375,0.46295992,1235.7687
3376,0.417603,1236.1863
3377,0.45304435,1236.6393
3378,0.41581717,1237.055
3379,0.43369734,1237.4888
3380,0.44738123,1237.9362
3381,0.4582103,1238.3944
3382,0.45792052,1238.8523
3383,0.45281944,1239.305
3384,0.457313,1239.7623
3385,0.42685804,1240.1892
3386,0.0,1240.1892
3387,0.0,1240.1892
3388,0.45462525,1240.6438
3389,0.44905975,1241.0929
3390,0.42929828,1241.5222
3391,0.45397907,1241.9762
3392,0.4528871,1242.4291
3393,0.45572618,1242.8848
3394,0.0,1242.8848
3395,0.44930357,1243.3341
3396,0.46363577,1243.7977
3397,0.0,1243.7977
3398,0.0,1243.7977
3399,0.45421854,1244.252
3400,0.0,1244.252
3401,0.45147732,1244.7035
3402,0.44545275,1245.1489
3403,0.4300233,1245.579
3404,0.4312408,1246.0103
3405,0.0,1246.0103
3406,0.43941385,1246.4497
3407,0.44121206,1246.8909
3408,0.4340855,1247.325
3409,0.0,1247.325
3410,0.4194606,1247.7444
3411,0.4340433,1248.1785
3412,0.40982464,1248.5883
3413,0.43273735,1249.021
3414,0.43276632,1249.4537
3415,0.43646854,1249.8903
3416,0.4347667,1250.3251
3417,0.40856034,1250.7336
3418,0.439178,1251.1729
3419,0.0,1251.1729
3420,0.4524173,1251.6252
3421,0.4618494,1252.087
3422,0.42591164,1252.513
3423,0.45190492,1252.9648
3424,0.44503024,1253.4099
3425,0.44610164,1253.856
3426,0.41231042,1254.2683
3427,0.41117704,1254.6794
3428,0.37648967,1255.0559
3429,0.40636936,1255.4623
3430,0.4008093,1255.863
3431,0.42251652,1256.2855
3432,0.39887115,1256.6844
3433,0.42864203,1257.113
3434,0.3702846,1257.4833
3435,0.37525403,1257.8585
3436,0.43548587,1258.2941
3437,0.39766482,1258.6918
3438,0.42417789,1259.116
3439,0.44703907,1259.563
3440,0.4480679,1260.0111
3441,0.0,1260.0111
3442,0.33844042,1260.3496
3443,0.33520445,1260.6848
3444,0.34378377,1261.0286
3445,0.35130712,1261.3799
3446,0.3463436,1261.7262
3447,0.36434716,1262.0906
3448,0.3638671,1262.4545
3449,0.37254444,1262.827
3450,0.39199734,1263.219
3451,0.39131716,1263.6104
3452,0.37185594,1263.9822
3453,0.39722845,1264.3794
3454,0.40859604,1264.788
3455,0.42351955,1265.2114
3456,0.37460908,1265.586
3457,0.4100154,1265.9961
3458,0.4174636,1266.4136
3459,0.39659557,1266.8102
3460,0.41627797,1267.2264
3461,0.42070708,1267.6471
3462,0.4280066,1268.0751
3463,0.43920186,1268.5143
3464,0.40977126,1268.9241
3465,0.4365961,1269.3607
3466,0.40183127,1269.7626
3467,0.44832087,1270.2109
3468,0.4417008,1270.6526
3469,0.44233853,1271.095
3470,0.45095655,1271.5459
3471,0.4466972,1271.9926
3472,0.4427621,1272.4353
3473,0.45047453,1272.8857
3474,0.45384276,1273.3396
3475,0.46176517,1273.8014
3476,0.46082786,1274.2622
3477,0.45204985,1274.7142
3478,0.46414334,1275.1783
3479,0.48668936,1275.665
3480,0.4939252,1276.1589
3481,0.50144625,1276.6604
3482,0.46810928,1277.1285
3483,0.50248367,1277.631
3484,0.50750804,1278.1385
3485,0.45657694,1278.5951
3486,0.49623895,1279.0913
3487,0.49495625,1279.5863
3488,0.5028682,1280.0891
3489,0.49738923,1280.5865
3490,0.49758044,1281.0841
3491,0.49129957,1281.5754
3492,0.48341155,1282.0588
3493,0.4919817,1282.5508
3494,0.49395669,1283.0447
3495,0.49018583,1283.5349
3496,0.5011634,1284.0361
3497,0.5047537,1284.5409
3498,0.5043266,1285.0452
3499,0.5020358,1285.5472
3500,0.49425754,1286.0415
3501,0.49336627,1286.5349
3502,0.495358,1287.0303
3503,0.49060693,1287.5209
3504,0.5022228,1288.0231
3505,0.4945015,1288.5176
3506,0.49086395,1289.0084
3507,0.47484368,1289.4833
3508,0.48533234,1289.9686
3509,0.48857796,1290.4572
3510,0.4967338,1290.9539
3511,0.46437126,1291.4182
3512,0.46386936,1291.8821
3513,0.4549749,1292.337
3514,0.49935162,1292.8364
3515,0.50089693,1293.3373
3516,0.46598828,1293.8032
3517,0.49774772,1294.301
3518,0.49883974,1294.7998
3519,0.50011396,1295.2999
3520,0.49069563,1295.7906
3521,0.5022517,1296.2928
3522,0.4893041,1296.7821
3523,0.495536,1297.2776
3524,0.4851554,1297.7627
3525,0.48307115,1298.2457
3526,0.5047427,1298.7505
3527,0.49950373,1299.25
3528,0.50636196,1299.7563
3529,0.49997073,1300.2563
3530,0.5017383,1300.758
3531,0.4579695,1301.2161
3532,0.50594896,1301.722
3533,0.48821607,1302.2102
3534,0.49973953,1302.71
3535,0.5043768,1303.2144
3536,0.5012097,1303.7156
3537,0.4933303,1304.2089
3538,0.51284,1304.7217
3539,0.4999947,1305.2217
3540,0.5113563,1305.733
3541,0.5048844,1306.2379
3542,0.5098863,1306.7478
3543,0.50186676,1307.2496
3544,0.4558096,1307.7054
3545,0.49516267,1308.2006
3546,0.46710423,1308.6677
3547,0.50218296,1309.1699
3548,0.5002,1309.6702
3549,0.46365416,1310.1338
3550,0.5078245,1310.6416
3551,0.48765492,1311.1293
3552,0.46354812,1311.5928
3553,0.46241423,1312.0552
3554,0.0,1312.0552
3555,0.30270746,1312.3579
3556,0.3097453,1312.6676
3557,0.31057966,1312.9781
3558,0.31328154,1313.2914
3559,0.3199032,1313.6113
3560,0.3137638,1313.925
3561,0.31516984,1314.2402
3562,0.3111031,1314.5514
3563,0.32940117,1314.8807
3564,0.32231158,1315.203
3565,0.32413545,1315.5271
3566,0.3349817,1315.862
3567,0.33016756,1316.1923
3568,0.34294176,1316.5352
3569,0.34757695,1316.8827
3570,0.34805638,1317.2307
3571,0.3463829,1317.5771
3572,0.35673723,1317.9338
3573,0.3340757,1318.268
3574,0.34884298,1318.6168
3575,0.35129353,1318.9681
3576,0.3481683,1319.3163
3577,0.35588142,1319.6721
3578,0.35004166,1320.0222
3579,0.356858,1320.379
3580,0.3502597,1320.7292
3581,0.35414362,1321.0834
3582,0.35731593,1321.4407
3583,0.37083134,1321.8115
3584,0.34745383,1322.1589
3585,0.3689684,1322.528
3586,0.36568832,1322.8937
3587,0.37843534,1323.2721
3588,0.3818423,1323.6539
3589,0.0,1323.6539
3590,0.39985728,1324.0538
3591,0.388414,1324.4423
3592,0.39711878,1324.8394
3593,0.39319134,1325.2325
3594,0.0,1325.2325
3595,0.39834982,1325.6309
3596,0.40322775,1326.034
3597,0.4122648,1326.4463
3598,0.40721002,1326.8535
3599,0.41104847,1327.2645
3600,0.42598763,1327.6906
3601,0.41442257,1328.105
3602,0.41733268,1328.5223
3603,0.4266115,1328.949
3604,0.4240182,1329.373
3605,0.42497468,1329.798
3606,0.0,1329.798
3607,0.433057,1330.2311
3608,0.0,1330.2311
3609,0.0,1330.2311
3610,0.43346864,1330.6646
3611,0.0,1330.6646
3612,0.42784178,1331.0924
3613,0.4260917,1331.5186
3614,0.4246189,1331.9431
3615,0.0,1331.9431
3616,0.0,1331.9431
3617,0.41924226,1332.3623
3618,0.41535515,1332.7777
3619,0.41845244,1333.1962
3620,0.0,1333.1962
3621,0.42015204,1333.6163
3622,0.417709,1334.034
3623,0.4144504,1334.4485
3624,0.41922358,1334.8677
3625,0.4236412,1335.2913
3626,0.41689986,1335.7081
3627,0.4158503,1336.124
3628,0.41814154,1336.5421
3629,0.41689986,1336.959
3630,0.39680225,1337.3558
3631,0.40569147,1337.7615
3632,0.4085904,1338.17
3633,0.4146252,1338.5847
3634,0.4110895,1338.9958
3635,0.41298005,1339.4088
3636,0.4140485,1339.8229
3637,0.4122203,1340.2351
3638,0.41095167,1340.6461
3639,0.41580904,1341.0619
3640,0.41113204,1341.473
3641,0.41003928,1341.883
3642,0.41426596,1342.2974
3643,0.4222587,1342.7196
3644,0.41797513,1343.1376
3645,0.42271048,1343.5603
3646,0.41472077,1343.975
3647,0.4254913,1344.4005
3648,0.4120203,1344.8125
3649,0.4286691,1345.2412
3650,0.4288427,1345.67
3651,0.42860532,1346.0986
3652,0.4236546,1346.5223
3653,0.4206708,1346.943
3654,0.42979312,1347.3728
3655,0.43114647,1347.804
3656,0.44558054,1348.2495
3657,0.44288126,1348.6924
3658,0.4471831,1349.1395
3659,0.43926698,1349.5787
3660,0.43066624,1350.0094
3661,0.44032285,1350.4497
3662,0.4429649,1350.8927
3663,0.46259153,1351.3553
3664,0.45804003,1351.8134
3665,0.46972427,1352.2831
3666,0.45857796,1352.7417
3667,0.46108443,1353.2028
3668,0.39775363,1353.6005
3669,0.46626982,1354.0668
3670,0.45439565,1354.5211
3671,0.47560373,1354.9967
3672,0.44438413,1355.441
3673,0.47044152,1355.9115
3674,0.47584793,1356.3873
3675,0.465902,1356.8533
3676,0.4590706,1357.3124
3677,0.46046868,1357.7728
3678,0.4704747,1358.2433
3679,0.4389155,1358.6823
3680,0.48206836,1359.1643
3681,0.49110213,1359.6554
3682,0.45638198,1360.1118
3683,0.47254223,1360.5844
3684,0.47272676,1361.0571
3685,0.4519037,1361.509
3686,0.4734917,1361.9825
3687,0.4032702,1362.3859
3688,0.42665124,1362.8125
3689,0.41323626,1363.2257
3690,0.4946298,1363.7203
3691,0.45038906,1364.1708
3692,0.48117393,1364.652
3693,0.48511413,1365.1371
3694,0.4357915,1365.5729
3695,0.48721677,1366.06
3696,0.4822207,1366.5422
3697,0.48515412,1367.0273
3698,0.45035258,1367.4777
3699,0.42573726,1367.9034
3700,0.42895952,1368.3324
3701,0.49352083,1368.8259
3702,0.49381903,1369.3197
3703,0.46807513,1369.7877
3704,0.45955703,1370.2473
3705,0.48401937,1370.7313
3706,0.46760535,1371.199
3707,0.43041536,1371.6294
3708,0.45269474,1372.082
3709,0.43295702,1372.515
3710,0.4474638,1372.9625
3711,0.4395348,1373.4021
3712,0.43712473,1373.8392
3713,0.4518851,1374.2911
3714,0.4448068,1374.736
3715,0.432415,1375.1683
3716,0.44604218,1375.6144
3717,0.43499953,1376.0494
3718,0.43912357,1376.4885
3719,0.44644895,1376.9349
3720,0.4682257,1377.4032
3721,0.48755246,1377.8907
3722,0.46721303,1378.3579
3723,0.47013766,1378.828
3724,0.43917465,1379.2672
3725,0.43258777,1379.6998
3726,0.42155924,1380.1213
3727,0.45916936,1380.5806
3728,0.45866513,1381.0392
3729,0.4600398,1381.4993
3730,0.46211863,1381.9614
3731,0.46240637,1382.4238
3732,0.43536997,1382.8593
3733,0.44966602,1383.309
3734,0.45987734,1383.7688
3735,0.45082596,1384.2196
3736,0.45756793,1384.6771
3737,0.45564613,1385.1328
3738,0.45441183,1385.5873
3739,0.42566422,1386.013
3740,0.45326433,1386.4662
3741,0.44766507,1386.9138
3742,0.45383286,1387.3677
3743,0.44320032,1387.8109
3744,0.4390722,1388.25
3745,0.41098046,1388.661
3746,0.42870745,1389.0897
3747,0.4313908,1389.5211
3748,0.43040892,1389.9515
3749,0.43396187,1390.3855
3750,0.42988372,1390.8154
3751,0.43910962,1391.2545
3752,0.43833905,1391.6929
3753,0.43572634,1392.1285
3754,0.44140503,1392.57
3755,0.4436702,1393.0137
3756,0.43262014,1393.4463
3757,0.43956167,1393.8859
3758,0.43719643,1394.3231
3759,0.4426432,1394.7657
3760,0.44156808,1395.2073
3761,0.440925,1395.6482
3762,0.45245072,1396.1006
3763,0.4536772,1396.5543
3764,0.45149693,1397.0059
3765,0.41984227,1397.4257
3766,0.44015613,1397.8658
3767,0.4432814,1398.3091
3768,0.42519692,1398.7343
3769,0.4246224,1399.1589
3770,0.40679494,1399.5657
3771,0.4169512,1399.9827
3772,0.42672926,1400.4094
3773,0.41559318,1400.8251
3774,0.40390563,1401.229
3775,0.38971567,1401.6188
3776,0.38515395,1402.0039
3777,0.37854305,1402.3824
3778,0.37124673,1402.7537
3779,0.37030986,1403.124
3780,0.36598262,1403.49
3781,0.35993108,1403.85
3782,0.3484634,1404.1985
3783,0.34808427,1404.5466
3784,0.3399998,1404.8866
3785,0.3289103,1405.2155
3786,0.3428327,1405.5582
3787,0.3387039,1405.897
3788,0.33993652,1406.2369
3789,0.3403595,1406.5773
3790,0.33519748,1406.9125
3791,0.3358708,1407.2483
3792,0.32300013,1407.5713
3793,0.33069733,1407.902
3794,0.32603097,1408.228
3795,0.31472734,1408.5427
3796,0.3240104,1408.8667
3797,0.33072984,1409.1974
3798,0.34395906,1409.5414
3799,0.3205454,1409.8619
3800,0.34337005,1410.2053
3801,0.33149818,1410.5369
3802,0.3456577,1410.8826
3803,0.3523123,1411.2349
3804,0.34919342,1411.5841
3805,0.347069,1411.9312
3806,0.34438923,1412.2755
3807,0.35701257,1412.6326
3808,0.0,1412.6326
3809,0.0,1412.6326
3810,0.3491674,1412.9817
3811,0.3551142,1413.3368
3812,0.35617405,1413.693
3813,0.36397746,1414.057
3814,0.37148124,1414.4285
3815,0.38282868,1414.8113
3816,0.0,1414.8113
3817,0.0,1414.8113
3818,0.37948534,1415.1908
3819,0.35724694,1415.5481
3820,0.37840417,1415.9265
3821,0.38035777,1416.3069
3822,0.38384235,1416.6907
3823,0.39281353,1417.0835
3824,0.0,1417.0835
3825,0.37505698,1417.4585
3826,0.3646455,1417.8231
3827,0.36618367,1418.1893
3828,0.36830977,1418.5576
3829,0.0,1418.5576
3830,0.0,1418.5576
3831,0.34649295,1418.904
3832,0.33840987,1419.2424
3833,0.3385609,1419.5809
3834,0.3455937,1419.9265
3835,0.34203488,1420.2686
3836,0.33965373,1420.6082
3837,0.34960657,1420.9578
3838,0.3429414,1421.3007
3839,0.34578866,1421.6465
3840,0.3544363,1422.001
3841,0.35010234,1422.3511
3842,0.3507758,1422.7019
3843,0.36096337,1423.0629
3844,0.35614824,1423.4191
3845,0.35256904,1423.7716
3846,0.3579243,1424.1295
3847,0.36088902,1424.4904
3848,0.3554458,1424.8458
3849,0.36206892,1425.2079
3850,0.35926145,1425.5671
3851,0.36192405,1425.9291
3852,0.37177372,1426.3009
3853,0.3781117,1426.679
3854,0.37933767,1427.0583
3855,0.3710055,1427.4293
3856,0.37892878,1427.8082
3857,0.37174994,1428.1799
3858,0.3823032,1428.5623
3859,0.383866,1428.9462
3860,0.37066817,1429.3169
3861,0.37073332,1429.6876
3862,0.3761542,1430.0637
3863,0.38471988,1430.4485
3864,0.36763483,1430.8162
3865,0.38417056,1431.2003
3866,0.38608176,1431.5864
3867,0.394164,1431.9806
3868,0.39912534,1432.3798
3869,0.4047991,1432.7845
3870,0.40066203,1433.1852
3871,0.3963545,1433.5815
